TY2	N	-0.370	0.0
TY2	H	 0.000	0.0
TY2	CA	-0.033	0.0
TY2	HA	 0.167	0.0
TY2	C	 0.634	0.0
TY2	CB	-0.195	0.0
TY2	CG	 0.056	0.0
TY2	CD1	-0.179	0.0
TY2	CE1	-0.350	0.0
TY2	CZ	 0.323	0.0
TY2	OH	-0.548	0.0
TY2	HH	 0.403	0.0
TY2	CE2	 0.347	0.0
TY2	NE2	-0.985	0.0
TY2	HE21	 0.390	0.0
TY2	HE22	 0.390	0.0
TY2	CD2	-0.364	0.0
TY2	HC	 0.166	0.0
TY2	HD	 0.197	0.0
TY2	HA1	 0.104	0.0
TY2	HB2	 0.104	0.0
TY2	HA	 0.084	0.0
TY2	O	-0.584	0.0
