HOX	N	-0.265	0.0
HOX	H	 0.000	0.0
HOX	CA	-0.138	0.0
HOX	HA	 0.119	0.0
HOX	C	 0.575	0.0
HOX	CB	-0.156	0.0
HOX	CG	 0.074	0.0
HOX	CD1	-0.212	0.0
HOX	CE1	-0.231	0.0
HOX	CZ	 0.323	0.0
HOX	CE2	-0.231	0.0
HOX	CD2	-0.212	0.0
HOX	HD2	 0.146	0.0
HOX	HE2	 0.156	0.0
HOX	NZ	-0.819	0.0
HOX	HNZ	 0.361	0.0
HOX	HNZA	 0.361	0.0
HOX	HE1	 0.156	0.0
HOX	HD1	 0.146	0.0
HOX	HBA	 0.089	0.0
HOX	HB	 0.089	0.0
HOX	O	-0.568	0.0
