LMQ	N	-0.364	0.0
LMQ	H	 0.000	0.0
LMQ	CA	-0.130	0.0
LMQ	HA	 0.085	0.0
LMQ	C	 0.662	0.0
LMQ	CB	 0.286	0.0
LMQ	CG	-0.378	0.0
LMQ	CD	 0.765	0.0
LMQ	NE2	-0.875	0.0
LMQ	HE21	 0.392	0.0
LMQ	HE22	 0.392	0.0
LMQ	OE1	-0.624	0.0
LMQ	HG2	 0.106	0.0
LMQ	HG3	 0.106	0.0
LMQ	CB2	-0.404	0.0
LMQ	HB21	 0.102	0.0
LMQ	HB22	 0.102	0.0
LMQ	HB23	 0.102	0.0
LMQ	HB3	 0.015	0.0
LMQ	O	-0.591	0.0
