2ML	N	-0.422	0.0
2ML	H	 0.000	0.0
2ML	CA	 0.145	0.0
2ML	C	 0.535	0.0
2ML	O	-0.560	0.0
2ML	CB1	-0.012	0.0
2ML	CG	 0.449	0.0
2ML	CD1	-0.427	0.0
2ML	HD11	 0.092	0.0
2ML	HD12	 0.092	0.0
2ML	HD13	 0.092	0.0
2ML	CD2	-0.427	0.0
2ML	HD21	 0.092	0.0
2ML	HD22	 0.092	0.0
2ML	HD23	 0.092	0.0
2ML	HG	-0.071	0.0
2ML	HB11	 0.008	0.0
2ML	HB12	 0.008	0.0
2ML	CB2	-0.173	0.0
2ML	HB21	 0.049	0.0
2ML	HB22	 0.049	0.0
2ML	HB23	 0.049	0.0
