HQA	N	-0.372	0.0
HQA	H	 0.000	0.0
HQA	CA	-0.014	0.0
HQA	HA	 0.087	0.0
HQA	C	 0.648	0.0
HQA	C03	-0.251	0.0
HQA	C04	-0.000	0.0
HQA	C05	 0.185	0.0
HQA	N06	-0.609	0.0
HQA	C07	 0.504	0.0
HQA	C13	-0.088	0.0
HQA	C14	-0.127	0.0
HQA	H14	 0.153	0.0
HQA	C12	-0.220	0.0
HQA	C11	-0.200	0.0
HQA	C10	-0.193	0.0
HQA	C08	 0.108	0.0
HQA	O09	-0.481	0.0
HQA	HO09	 0.379	0.0
HQA	H10	 0.170	0.0
HQA	H11	 0.168	0.0
HQA	H12	 0.159	0.0
HQA	H05	 0.103	0.0
HQA	H03	 0.117	0.0
HQA	H03A	 0.117	0.0
HQA	O	-0.582	0.0
